minutes,name,location
16:16,Katherine Jordan,checkout
16:16,Elizabeth Miller,fruit
16:16,Sabrina Nguyen,fruit
16:16,Phillip Wright,fruit
16:16,Cathy Johnson,fruit
16:16,Erica Soto,entrance
16:16,Jamie Petty,entrance
16:17,Douglas Smith,drinks
16:17,Elizabeth Miller,checkout
16:17,Sabrina Nguyen,fruit
16:17,Phillip Wright,checkout
16:17,Cathy Johnson,spices
16:17,Erica Soto,drinks
16:17,Jamie Petty,spices
16:17,Charles Moore,entrance
16:17,Julie Williams,entrance
16:18,Douglas Smith,drinks
16:18,Sabrina Nguyen,fruit
16:18,Cathy Johnson,checkout
16:18,Erica Soto,checkout
16:18,Jamie Petty,spices
16:18,Charles Moore,fruit
16:18,Julie Williams,dairy
16:18,Brandon Aguilar,entrance
16:18,Christopher Ortiz,entrance
16:19,Douglas Smith,spices
16:19,Sabrina Nguyen,fruit
16:19,Jamie Petty,fruit
16:19,Charles Moore,fruit
16:19,Julie Williams,dairy
16:19,Brandon Aguilar,dairy
16:19,Christopher Ortiz,dairy
16:20,Douglas Smith,checkout
16:20,Sabrina Nguyen,fruit
16:20,Jamie Petty,fruit
16:20,Charles Moore,dairy
16:20,Julie Williams,dairy
16:20,Brandon Aguilar,fruit
16:20,Christopher Ortiz,dairy
16:21,Sabrina Nguyen,checkout
16:21,Jamie Petty,fruit
16:21,Charles Moore,dairy
16:21,Julie Williams,checkout
16:21,Brandon Aguilar,fruit
16:21,Christopher Ortiz,spices
16:22,Jamie Petty,fruit
16:22,Charles Moore,checkout
16:22,Brandon Aguilar,fruit
16:22,Christopher Ortiz,dairy
16:22,Jim Perez,entrance
16:23,Jamie Petty,fruit
16:23,Brandon Aguilar,checkout
16:23,Christopher Ortiz,dairy
16:23,Jim Perez,spices
16:24,Jamie Petty,fruit
16:24,Christopher Ortiz,fruit
16:24,Jim Perez,spices
16:24,Leslie Ellis,entrance
16:24,Michael Bowen,entrance
16:25,Jamie Petty,checkout
16:25,Christopher Ortiz,fruit
16:25,Jim Perez,dairy
16:25,Leslie Ellis,fruit
16:25,Michael Bowen,fruit
16:26,Christopher Ortiz,fruit
16:26,Jim Perez,dairy
16:26,Leslie Ellis,fruit
16:26,Michael Bowen,fruit
16:26,Abigail Ford,entrance
16:26,Nicole Woods,entrance
16:27,Christopher Ortiz,fruit
16:27,Jim Perez,dairy
16:27,Leslie Ellis,dairy
16:27,Michael Bowen,fruit
16:27,Abigail Ford,spices
16:27,Nicole Woods,spices
16:28,Christopher Ortiz,dairy
16:28,Jim Perez,dairy
16:28,Leslie Ellis,dairy
16:28,Michael Bowen,dairy
16:28,Abigail Ford,drinks
16:28,Nicole Woods,spices
16:28,Lori Phillips,entrance
16:29,Christopher Ortiz,dairy
16:29,Jim Perez,dairy
16:29,Leslie Ellis,dairy
16:29,Michael Bowen,dairy
16:29,Abigail Ford,fruit
16:29,Nicole Woods,drinks
16:29,Lori Phillips,dairy
16:30,Christopher Ortiz,spices
16:30,Jim Perez,dairy
16:30,Leslie Ellis,dairy
16:30,Michael Bowen,dairy
16:30,Abigail Ford,fruit
16:30,Nicole Woods,drinks
16:30,Lori Phillips,dairy
16:30,Amanda Phillips,entrance
16:31,Christopher Ortiz,checkout
16:31,Jim Perez,dairy
16:31,Leslie Ellis,dairy
16:31,Michael Bowen,dairy
16:31,Abigail Ford,spices
16:31,Nicole Woods,drinks
16:31,Lori Phillips,checkout
16:31,Amanda Phillips,drinks
16:31,Joseph Brown,entrance
16:31,Brian Young,entrance
16:32,Jim Perez,dairy
16:32,Leslie Ellis,dairy
16:32,Michael Bowen,dairy
16:32,Abigail Ford,spices
16:32,Nicole Woods,drinks
16:32,Amanda Phillips,checkout
16:32,Joseph Brown,fruit
16:32,Brian Young,dairy
16:32,Pamela Adams,entrance
16:32,Teresa Lucas,entrance
16:33,Jim Perez,dairy
16:33,Leslie Ellis,dairy
16:33,Michael Bowen,checkout
16:33,Abigail Ford,checkout
16:33,Nicole Woods,drinks
16:33,Joseph Brown,checkout
16:33,Brian Young,dairy
16:33,Pamela Adams,fruit
16:33,Teresa Lucas,dairy
16:34,Jim Perez,dairy
16:34,Leslie Ellis,spices
16:34,Nicole Woods,drinks
16:34,Brian Young,dairy
16:34,Pamela Adams,fruit
16:34,Teresa Lucas,dairy
16:35,Jim Perez,drinks
16:35,Leslie Ellis,spices
16:35,Nicole Woods,checkout
16:35,Brian Young,dairy
16:35,Pamela Adams,fruit
16:35,Teresa Lucas,dairy
16:35,Derrick Martinez,entrance
16:36,Jim Perez,drinks
16:36,Leslie Ellis,spices
16:36,Brian Young,dairy
16:36,Pamela Adams,checkout
16:36,Teresa Lucas,dairy
16:36,Derrick Martinez,fruit
16:36,Rebecca Wilson,entrance
16:37,Jim Perez,checkout
16:37,Leslie Ellis,drinks
16:37,Brian Young,dairy
16:37,Teresa Lucas,dairy
16:37,Derrick Martinez,fruit
16:37,Rebecca Wilson,dairy
16:37,Samantha Hernandez,entrance
16:38,Leslie Ellis,checkout
16:38,Brian Young,dairy
16:38,Teresa Lucas,checkout
16:38,Derrick Martinez,fruit
16:38,Rebecca Wilson,dairy
16:38,Samantha Hernandez,fruit
16:39,Brian Young,dairy
16:39,Derrick Martinez,fruit
16:39,Rebecca Wilson,dairy
16:39,Samantha Hernandez,dairy
16:39,Michael Howard,entrance
16:40,Brian Young,checkout
16:40,Derrick Martinez,fruit
16:40,Rebecca Wilson,dairy
16:40,Samantha Hernandez,dairy
16:40,Michael Howard,fruit
16:40,Natasha Graham,entrance
16:41,Derrick Martinez,dairy
16:41,Rebecca Wilson,dairy
16:41,Samantha Hernandez,dairy
16:41,Michael Howard,dairy
16:41,Natasha Graham,dairy
16:41,Tanya Rowe,entrance
16:41,Melanie Barnett,entrance
16:42,Derrick Martinez,dairy
16:42,Rebecca Wilson,drinks
16:42,Samantha Hernandez,dairy
16:42,Michael Howard,dairy
16:42,Natasha Graham,spices
16:42,Tanya Rowe,fruit
16:42,Melanie Barnett,spices
16:42,Tiffany Harrison,entrance
16:43,Derrick Martinez,dairy
16:43,Rebecca Wilson,fruit
16:43,Samantha Hernandez,dairy
16:43,Michael Howard,dairy
16:43,Natasha Graham,spices
16:43,Tanya Rowe,dairy
16:43,Melanie Barnett,dairy
16:43,Tiffany Harrison,dairy
16:43,Stacey Matthews,entrance
16:43,Jacqueline Rivera,entrance
16:44,Derrick Martinez,dairy
16:44,Rebecca Wilson,fruit
16:44,Samantha Hernandez,dairy
16:44,Michael Howard,dairy
16:44,Natasha Graham,spices
16:44,Tanya Rowe,dairy
16:44,Melanie Barnett,dairy
16:44,Tiffany Harrison,dairy
16:44,Stacey Matthews,spices
16:44,Jacqueline Rivera,dairy
16:45,Derrick Martinez,dairy
16:45,Rebecca Wilson,fruit
16:45,Samantha Hernandez,dairy
16:45,Michael Howard,dairy
16:45,Natasha Graham,checkout
16:45,Tanya Rowe,dairy
16:45,Melanie Barnett,checkout
16:45,Tiffany Harrison,dairy
16:45,Stacey Matthews,dairy
16:45,Jacqueline Rivera,dairy
16:45,Sara Knapp,entrance
16:45,Sarah Fry,entrance
16:46,Derrick Martinez,dairy
16:46,Rebecca Wilson,checkout
16:46,Samantha Hernandez,checkout
16:46,Michael Howard,drinks
16:46,Tanya Rowe,fruit
16:46,Tiffany Harrison,drinks
16:46,Stacey Matthews,dairy
16:46,Jacqueline Rivera,dairy
16:46,Sara Knapp,dairy
16:46,Sarah Fry,fruit
16:46,Mrs. Connie Saunders MD,entrance
16:47,Derrick Martinez,dairy
16:47,Michael Howard,checkout
16:47,Tanya Rowe,checkout
16:47,Tiffany Harrison,checkout
16:47,Stacey Matthews,checkout
16:47,Jacqueline Rivera,dairy
16:47,Sara Knapp,checkout
16:47,Sarah Fry,spices
16:47,Mrs. Connie Saunders MD,drinks
16:47,Andrea Graves,entrance
16:47,Christopher Miller,entrance
16:48,Derrick Martinez,dairy
16:48,Jacqueline Rivera,drinks
16:48,Sarah Fry,checkout
16:48,Mrs. Connie Saunders MD,checkout
16:48,Andrea Graves,dairy
16:48,Christopher Miller,fruit
16:48,Rebecca Martin,entrance
16:49,Derrick Martinez,spices
16:49,Jacqueline Rivera,drinks
16:49,Andrea Graves,dairy
16:49,Christopher Miller,fruit
16:49,Rebecca Martin,fruit
16:49,Jonathan Williams,entrance
16:49,Lindsay Gibson,entrance
16:50,Derrick Martinez,drinks
16:50,Jacqueline Rivera,drinks
16:50,Andrea Graves,dairy
16:50,Christopher Miller,fruit
16:50,Rebecca Martin,checkout
16:50,Jonathan Williams,drinks
16:50,Lindsay Gibson,dairy
16:50,Michael Quinn,entrance
16:50,Joshua Wood,entrance
16:51,Derrick Martinez,checkout
16:51,Jacqueline Rivera,drinks
16:51,Andrea Graves,dairy
16:51,Christopher Miller,checkout
16:51,Jonathan Williams,drinks
16:51,Lindsay Gibson,drinks
16:51,Michael Quinn,spices
16:51,Joshua Wood,fruit
16:51,Stephen Preston,entrance
16:51,Cody Brooks,entrance
16:52,Jacqueline Rivera,drinks
16:52,Andrea Graves,dairy
16:52,Jonathan Williams,drinks
16:52,Lindsay Gibson,drinks
16:52,Michael Quinn,fruit
16:52,Joshua Wood,fruit
16:52,Stephen Preston,dairy
16:52,Cody Brooks,drinks
16:52,Kyle Johnson,entrance
16:53,Jacqueline Rivera,drinks
16:53,Andrea Graves,dairy
16:53,Jonathan Williams,checkout
16:53,Lindsay Gibson,checkout
16:53,Michael Quinn,spices
16:53,Joshua Wood,fruit
16:53,Stephen Preston,dairy
16:53,Cody Brooks,drinks
16:53,Kyle Johnson,fruit
16:53,Kevin Hernandez,entrance
16:53,Tyler Fields,entrance
16:54,Jacqueline Rivera,checkout
16:54,Andrea Graves,drinks
16:54,Michael Quinn,spices
16:54,Joshua Wood,spices
16:54,Stephen Preston,dairy
16:54,Cody Brooks,checkout
16:54,Kyle Johnson,fruit
16:54,Kevin Hernandez,drinks
16:54,Tyler Fields,spices
16:55,Andrea Graves,checkout
16:55,Michael Quinn,checkout
16:55,Joshua Wood,spices
16:55,Stephen Preston,checkout
16:55,Kyle Johnson,fruit
16:55,Kevin Hernandez,drinks
16:55,Tyler Fields,drinks
16:56,Joshua Wood,dairy
16:56,Kyle Johnson,checkout
16:56,Kevin Hernandez,checkout
16:56,Tyler Fields,drinks
16:56,Meghan Page,entrance
16:57,Joshua Wood,drinks
16:57,Tyler Fields,checkout
16:57,Meghan Page,fruit
16:58,Joshua Wood,fruit
16:58,Meghan Page,spices
16:59,Joshua Wood,dairy
16:59,Meghan Page,spices
16:59,Lisa Russell,entrance
17:00,Joshua Wood,spices
17:00,Meghan Page,fruit
17:00,Lisa Russell,dairy
17:00,Sarah Kim,entrance
17:00,Erin Maxwell,entrance
17:01,Joshua Wood,fruit
17:01,Meghan Page,dairy
17:01,Lisa Russell,dairy
17:01,Sarah Kim,dairy
17:01,Erin Maxwell,spices
17:01,Lisa Martinez,entrance
17:01,Christine Yang,entrance
17:02,Joshua Wood,checkout
17:02,Meghan Page,dairy
17:02,Lisa Russell,dairy
17:02,Sarah Kim,checkout
17:02,Erin Maxwell,spices
17:02,Lisa Martinez,fruit
17:02,Christine Yang,fruit
17:02,Elizabeth Norris,entrance
17:03,Meghan Page,dairy
17:03,Lisa Russell,dairy
17:03,Erin Maxwell,checkout
17:03,Lisa Martinez,checkout
17:03,Christine Yang,drinks
17:03,Elizabeth Norris,fruit
17:03,Michael Nash,entrance
17:04,Meghan Page,dairy
17:04,Lisa Russell,checkout
17:04,Christine Yang,checkout
17:04,Elizabeth Norris,fruit
17:04,Michael Nash,drinks
17:04,Thomas Ramos,entrance
17:04,Mark Hanson,entrance
17:05,Meghan Page,dairy
17:05,Elizabeth Norris,checkout
17:05,Michael Nash,drinks
17:05,Thomas Ramos,dairy
17:05,Mark Hanson,spices
17:05,Dawn Drake,entrance
17:06,Meghan Page,dairy
17:06,Michael Nash,checkout
17:06,Thomas Ramos,checkout
17:06,Mark Hanson,checkout
17:06,Dawn Drake,dairy
17:06,Jonathan Watts,entrance
17:07,Meghan Page,dairy
17:07,Dawn Drake,fruit
17:07,Jonathan Watts,dairy
17:07,Julie Ross,entrance
17:07,Eric Chapman,entrance
17:08,Meghan Page,checkout
17:08,Dawn Drake,fruit
17:08,Jonathan Watts,fruit
17:08,Julie Ross,fruit
17:08,Eric Chapman,fruit
17:08,Christopher Walters,entrance
17:09,Dawn Drake,fruit
17:09,Jonathan Watts,fruit
17:09,Julie Ross,drinks
17:09,Eric Chapman,fruit
17:09,Christopher Walters,fruit
17:09,Dr. Brandon Perry DDS,entrance
17:09,Nancy Robertson,entrance
17:10,Dawn Drake,fruit
17:10,Jonathan Watts,fruit
17:10,Julie Ross,drinks
17:10,Eric Chapman,fruit
17:10,Christopher Walters,fruit
17:10,Dr. Brandon Perry DDS,drinks
17:10,Nancy Robertson,drinks
17:11,Dawn Drake,spices
17:11,Jonathan Watts,fruit
17:11,Julie Ross,drinks
17:11,Eric Chapman,fruit
17:11,Christopher Walters,dairy
17:11,Dr. Brandon Perry DDS,dairy
17:11,Nancy Robertson,drinks
17:11,Tracy Wood,entrance
17:12,Dawn Drake,dairy
17:12,Jonathan Watts,fruit
17:12,Julie Ross,drinks
17:12,Eric Chapman,drinks
17:12,Christopher Walters,dairy
17:12,Dr. Brandon Perry DDS,dairy
17:12,Nancy Robertson,drinks
17:12,Tracy Wood,dairy
17:12,Robert Parker,entrance
17:13,Dawn Drake,dairy
17:13,Jonathan Watts,fruit
17:13,Julie Ross,drinks
17:13,Eric Chapman,drinks
17:13,Christopher Walters,checkout
17:13,Dr. Brandon Perry DDS,spices
17:13,Nancy Robertson,fruit
17:13,Tracy Wood,dairy
17:13,Robert Parker,dairy
17:13,Ronnie Arnold,entrance
17:14,Dawn Drake,dairy
17:14,Jonathan Watts,fruit
17:14,Julie Ross,checkout
17:14,Eric Chapman,drinks
17:14,Dr. Brandon Perry DDS,spices
17:14,Nancy Robertson,dairy
17:14,Tracy Wood,dairy
17:14,Robert Parker,dairy
17:14,Ronnie Arnold,spices
17:14,Theresa Johnson,entrance
17:14,Ellen Buchanan,entrance
17:15,Dawn Drake,dairy
17:15,Jonathan Watts,checkout
17:15,Eric Chapman,drinks
17:15,Dr. Brandon Perry DDS,fruit
17:15,Nancy Robertson,dairy
17:15,Tracy Wood,checkout
17:15,Robert Parker,dairy
17:15,Ronnie Arnold,checkout
17:15,Theresa Johnson,dairy
17:15,Ellen Buchanan,spices
17:15,Andrew Soto,entrance
17:16,Dawn Drake,dairy
17:16,Eric Chapman,drinks
17:16,Dr. Brandon Perry DDS,dairy
17:16,Nancy Robertson,fruit
17:16,Robert Parker,dairy
17:16,Theresa Johnson,dairy
17:16,Ellen Buchanan,spices
17:16,Andrew Soto,dairy
17:16,Amanda Martinez,entrance
17:17,Dawn Drake,dairy
17:17,Eric Chapman,checkout
17:17,Dr. Brandon Perry DDS,dairy
17:17,Nancy Robertson,dairy
17:17,Robert Parker,dairy
17:17,Theresa Johnson,drinks
17:17,Ellen Buchanan,dairy
17:17,Andrew Soto,dairy
17:17,Amanda Martinez,dairy
17:17,Laurie Miller,entrance
17:17,John Young,entrance
17:18,Dawn Drake,dairy
17:18,Dr. Brandon Perry DDS,dairy
17:18,Nancy Robertson,fruit
17:18,Robert Parker,checkout
17:18,Theresa Johnson,drinks
17:18,Ellen Buchanan,dairy
17:18,Andrew Soto,dairy
17:18,Amanda Martinez,dairy
17:18,Laurie Miller,drinks
17:18,John Young,drinks
17:19,Dawn Drake,spices
17:19,Dr. Brandon Perry DDS,checkout
17:19,Nancy Robertson,fruit
17:19,Theresa Johnson,checkout
17:19,Ellen Buchanan,dairy
17:19,Andrew Soto,fruit
17:19,Amanda Martinez,drinks
17:19,Laurie Miller,drinks
17:19,John Young,drinks
17:19,Katherine Powell,entrance
17:19,Elizabeth Mendoza,entrance
17:20,Dawn Drake,dairy
17:20,Nancy Robertson,spices
17:20,Ellen Buchanan,dairy
17:20,Andrew Soto,checkout
17:20,Amanda Martinez,drinks
17:20,Laurie Miller,drinks
17:20,John Young,checkout
17:20,Katherine Powell,spices
17:20,Elizabeth Mendoza,fruit
17:21,Dawn Drake,dairy
17:21,Nancy Robertson,dairy
17:21,Ellen Buchanan,dairy
17:21,Amanda Martinez,checkout
17:21,Laurie Miller,checkout
17:21,Katherine Powell,spices
17:21,Elizabeth Mendoza,fruit
17:21,Tiffany Lee,entrance
17:22,Dawn Drake,dairy
17:22,Nancy Robertson,fruit
17:22,Ellen Buchanan,dairy
17:22,Katherine Powell,fruit
17:22,Elizabeth Mendoza,checkout
17:22,Tiffany Lee,fruit
17:23,Dawn Drake,dairy
17:23,Nancy Robertson,fruit
17:23,Ellen Buchanan,dairy
17:23,Katherine Powell,fruit
17:23,Tiffany Lee,fruit
17:23,Charlotte Smith,entrance
17:24,Dawn Drake,dairy
17:24,Nancy Robertson,checkout
17:24,Ellen Buchanan,checkout
17:24,Katherine Powell,checkout
17:24,Tiffany Lee,fruit
17:24,Charlotte Smith,dairy
17:24,Nicholas Scott,entrance
17:25,Dawn Drake,drinks
17:25,Tiffany Lee,fruit
17:25,Charlotte Smith,spices
17:25,Nicholas Scott,drinks
17:25,Mrs. Brooke Garcia,entrance
17:26,Dawn Drake,drinks
17:26,Tiffany Lee,checkout
17:26,Charlotte Smith,checkout
17:26,Nicholas Scott,drinks
17:26,Mrs. Brooke Garcia,dairy
17:26,Kenneth Perez,entrance
17:26,Patricia Moore,entrance
17:27,Dawn Drake,checkout
17:27,Nicholas Scott,drinks
17:27,Mrs. Brooke Garcia,dairy
17:27,Kenneth Perez,fruit
17:27,Patricia Moore,spices
17:28,Nicholas Scott,drinks
17:28,Mrs. Brooke Garcia,dairy
17:28,Kenneth Perez,checkout
17:28,Patricia Moore,dairy
17:29,Nicholas Scott,drinks
17:29,Mrs. Brooke Garcia,dairy
17:29,Patricia Moore,dairy
17:29,Michael Little,entrance
17:29,Johnny Mckinney,entrance
17:30,Nicholas Scott,checkout
17:30,Mrs. Brooke Garcia,dairy
17:30,Patricia Moore,checkout
17:30,Michael Little,dairy
17:30,Johnny Mckinney,dairy
17:31,Mrs. Brooke Garcia,checkout
17:31,Michael Little,dairy
17:31,Johnny Mckinney,dairy
17:32,Michael Little,dairy
17:32,Johnny Mckinney,dairy
17:32,Amanda Gilbert,entrance
17:32,Brandi Lamb,entrance
17:33,Michael Little,dairy
17:33,Johnny Mckinney,dairy
17:33,Amanda Gilbert,drinks
17:33,Brandi Lamb,fruit
17:33,Sarah Rogers,entrance
17:34,Michael Little,dairy
17:34,Johnny Mckinney,checkout
17:34,Amanda Gilbert,drinks
17:34,Brandi Lamb,checkout
17:34,Sarah Rogers,dairy
17:35,Michael Little,dairy
17:35,Amanda Gilbert,checkout
17:35,Sarah Rogers,dairy
17:35,Jenna Chavez,entrance
17:36,Michael Little,spices
17:36,Sarah Rogers,dairy
17:36,Jenna Chavez,dairy
17:36,Laura Collins,entrance
17:37,Michael Little,checkout
17:37,Sarah Rogers,dairy
17:37,Jenna Chavez,dairy
17:37,Laura Collins,spices
17:37,John Kim PhD,entrance
17:38,Sarah Rogers,dairy
17:38,Jenna Chavez,dairy
17:38,Laura Collins,spices
17:38,John Kim PhD,dairy
17:38,Jason Merritt,entrance
17:38,Tina Reed,entrance
17:39,Sarah Rogers,dairy
17:39,Jenna Chavez,dairy
17:39,Laura Collins,dairy
17:39,John Kim PhD,dairy
17:39,Jason Merritt,dairy
17:39,Tina Reed,fruit
17:39,Julie Tapia,entrance
17:39,Deanna Landry,entrance
17:40,Sarah Rogers,checkout
17:40,Jenna Chavez,dairy
17:40,Laura Collins,dairy
17:40,John Kim PhD,dairy
17:40,Jason Merritt,dairy
17:40,Tina Reed,checkout
17:40,Julie Tapia,fruit
17:40,Deanna Landry,fruit
17:41,Jenna Chavez,spices
17:41,Laura Collins,dairy
17:41,John Kim PhD,dairy
17:41,Jason Merritt,dairy
17:41,Julie Tapia,checkout
17:41,Deanna Landry,fruit
17:42,Jenna Chavez,spices
17:42,Laura Collins,fruit
17:42,John Kim PhD,dairy
17:42,Jason Merritt,dairy
17:42,Deanna Landry,fruit
17:42,Heidi Gutierrez,entrance
17:42,Jessica Clayton,entrance
17:43,Jenna Chavez,spices
17:43,Laura Collins,fruit
17:43,John Kim PhD,checkout
17:43,Jason Merritt,drinks
17:43,Deanna Landry,drinks
17:43,Heidi Gutierrez,dairy
17:43,Jessica Clayton,fruit
17:43,James Best,entrance
17:43,Gabriel Jensen,entrance
17:44,Jenna Chavez,spices
17:44,Laura Collins,dairy
17:44,Jason Merritt,drinks
17:44,Deanna Landry,checkout
17:44,Heidi Gutierrez,dairy
17:44,Jessica Clayton,fruit
17:44,James Best,fruit
17:44,Gabriel Jensen,dairy
17:44,Caleb Smith,entrance
17:45,Jenna Chavez,drinks
17:45,Laura Collins,dairy
17:45,Jason Merritt,fruit
17:45,Heidi Gutierrez,dairy
17:45,Jessica Clayton,fruit
17:45,James Best,dairy
17:45,Gabriel Jensen,drinks
17:45,Caleb Smith,fruit
17:45,Mr. Brad Powell MD,entrance
17:46,Jenna Chavez,drinks
17:46,Laura Collins,dairy
17:46,Jason Merritt,checkout
17:46,Heidi Gutierrez,dairy
17:46,Jessica Clayton,checkout
17:46,James Best,fruit
17:46,Gabriel Jensen,drinks
17:46,Caleb Smith,spices
17:46,Mr. Brad Powell MD,drinks
17:46,Jeffrey Moore,entrance
17:47,Jenna Chavez,checkout
17:47,Laura Collins,dairy
17:47,Heidi Gutierrez,dairy
17:47,James Best,fruit
17:47,Gabriel Jensen,dairy
17:47,Caleb Smith,fruit
17:47,Mr. Brad Powell MD,checkout
17:47,Jeffrey Moore,spices
17:47,Amy Ross,entrance
17:47,Brandon Simpson,entrance
17:48,Laura Collins,checkout
17:48,Heidi Gutierrez,dairy
17:48,James Best,checkout
17:48,Gabriel Jensen,dairy
17:48,Caleb Smith,dairy
17:48,Jeffrey Moore,drinks
17:48,Amy Ross,spices
17:48,Brandon Simpson,dairy
17:49,Heidi Gutierrez,dairy
17:49,Gabriel Jensen,dairy
17:49,Caleb Smith,dairy
17:49,Jeffrey Moore,drinks
17:49,Amy Ross,dairy
17:49,Brandon Simpson,dairy
17:49,Michael Daniel,entrance
17:49,Sarah Valencia,entrance
17:50,Heidi Gutierrez,fruit
17:50,Gabriel Jensen,dairy
17:50,Caleb Smith,dairy
17:50,Jeffrey Moore,drinks
17:50,Amy Ross,drinks
17:50,Brandon Simpson,dairy
17:50,Michael Daniel,drinks
17:50,Sarah Valencia,drinks
17:51,Heidi Gutierrez,fruit
17:51,Gabriel Jensen,dairy
17:51,Caleb Smith,spices
17:51,Jeffrey Moore,checkout
17:51,Amy Ross,drinks
17:51,Brandon Simpson,dairy
17:51,Michael Daniel,drinks
17:51,Sarah Valencia,drinks
17:51,Jacob Ramos,entrance
17:51,Tara Jimenez MD,entrance
17:52,Heidi Gutierrez,checkout
17:52,Gabriel Jensen,drinks
17:52,Caleb Smith,spices
17:52,Amy Ross,fruit
17:52,Brandon Simpson,dairy
17:52,Michael Daniel,drinks
17:52,Sarah Valencia,fruit
17:52,Jacob Ramos,fruit
17:52,Tara Jimenez MD,drinks
17:53,Gabriel Jensen,fruit
17:53,Caleb Smith,spices
17:53,Amy Ross,fruit
17:53,Brandon Simpson,dairy
17:53,Michael Daniel,drinks
17:53,Sarah Valencia,fruit
17:53,Jacob Ramos,checkout
17:53,Tara Jimenez MD,checkout
17:53,Jason Green,entrance
17:53,Joshua Christensen,entrance
17:54,Gabriel Jensen,spices
17:54,Caleb Smith,spices
17:54,Amy Ross,checkout
17:54,Brandon Simpson,dairy
17:54,Michael Daniel,drinks
17:54,Sarah Valencia,fruit
17:54,Jason Green,dairy
17:54,Joshua Christensen,fruit
17:55,Gabriel Jensen,drinks
17:55,Caleb Smith,drinks
17:55,Brandon Simpson,spices
17:55,Michael Daniel,spices
17:55,Sarah Valencia,dairy
17:55,Jason Green,dairy
17:55,Joshua Christensen,drinks
17:55,Edward Wheeler,entrance
17:56,Gabriel Jensen,drinks
17:56,Caleb Smith,drinks
17:56,Brandon Simpson,dairy
17:56,Michael Daniel,spices
17:56,Sarah Valencia,checkout
17:56,Jason Green,dairy
17:56,Joshua Christensen,drinks
17:56,Edward Wheeler,fruit
17:56,Susan Greene,entrance
17:57,Gabriel Jensen,drinks
17:57,Caleb Smith,drinks
17:57,Brandon Simpson,dairy
17:57,Michael Daniel,drinks
17:57,Jason Green,dairy
17:57,Joshua Christensen,drinks
17:57,Edward Wheeler,fruit
17:57,Susan Greene,fruit
17:57,Jason Mills,entrance
17:57,Douglas Smith,entrance
17:58,Gabriel Jensen,drinks
17:58,Caleb Smith,drinks
17:58,Brandon Simpson,dairy
17:58,Michael Daniel,drinks
17:58,Jason Green,dairy
17:58,Joshua Christensen,drinks
17:58,Edward Wheeler,fruit
17:58,Susan Greene,fruit
17:58,Jason Mills,fruit
17:58,Douglas Smith,fruit
17:58,Randall Diaz,entrance
17:58,Danielle Miller,entrance
17:59,Gabriel Jensen,fruit
17:59,Caleb Smith,checkout
17:59,Brandon Simpson,dairy
17:59,Michael Daniel,spices
17:59,Jason Green,dairy
17:59,Joshua Christensen,checkout
17:59,Edward Wheeler,checkout
17:59,Susan Greene,fruit
